,HAZMAT,IS_WEEKEND,Vessel_size_category,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO,Actual,Predicted,Error,Absolute Error
769,0,0,2,45.25,48.410833333333336,174,2,0.8571428571428571,0.875,178.71666666666667,164.7876699061844,13.928996760482278,13.928996760482278
308,0,0,2,34.5,24.482582582582584,4850,3,0.2777777777777778,0.2297297297297297,228.9,293.1492898301972,-64.24928983019717,64.24928983019717
661,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,100.35,118.91213398953023,-18.56213398953024,18.56213398953024
130,1,0,2,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,113.78333333333332,132.6047716360624,-18.821438302729078,18.821438302729078
663,1,1,2,48.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,106.18333333333334,118.91213398953023,-12.728800656196896,12.728800656196896
871,0,0,2,38.833333333333336,48.410833333333336,174,2,0.8571428571428571,0.875,190.31666666666663,295.02878370329347,-104.71211703662684,104.71211703662684
99,0,0,2,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,141.55,138.57386671021177,2.976133289788237,2.976133289788237
372,0,0,0,58.5,60.25136612021858,640,2,0.4285714285714285,0.1967213114754098,149.41666666666666,148.85498103431442,0.561685632352237,0.561685632352237
87,0,0,2,61.5,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,146.71666666666667,155.14168060636584,-8.42501393969917,8.42501393969917
458,0,0,2,32.1,48.410833333333336,174,2,0.8571428571428571,0.875,32.516666666666666,57.71132404160058,-25.19465737493391,25.19465737493391
330,0,0,0,95.18333333333334,117.2535460992908,1325,1,1.0,1.0,257.76666666666665,260.10212629823764,-2.335459631570984,2.335459631570984
214,0,1,0,49.3,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,72.63333333333334,63.16981071126584,9.4635226220675,9.4635226220675
466,0,0,2,98.75,123.32713963963964,2937,4,0.4193548387096774,0.6216216216216216,118.93333333333334,130.47383319088732,-11.540499857553982,11.540499857553982
121,0,0,0,25.666666666666668,29.420617283950616,2088,1,1.0,1.0,53.45,41.8742534394821,11.5757465605179,11.5757465605179
614,1,1,2,22.25,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,88.01666666666667,95.03355291807628,-7.016886251409616,7.016886251409616
20,0,0,0,28.633333333333333,29.420617283950616,2088,1,1.0,1.0,123.55,102.41191191401538,21.13808808598462,21.13808808598462
700,0,0,2,19.466666666666665,25.13589743589744,39,2,0.9090909090909092,0.9230769230769232,54.11666666666667,56.17772064770863,-2.0610539810419652,2.0610539810419652
71,0,0,0,28.25,29.420617283950616,2088,1,1.0,1.0,153.58333333333334,93.40886410460962,60.17446922872372,60.17446922872372
106,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,102.31666666666666,101.27162876465317,1.0450379020134903,1.0450379020134903
270,0,0,2,43.0,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,142.25,85.82806590859208,56.42193409140792,56.42193409140792
860,0,0,2,20.08333333333333,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343,180.85,145.27008186318076,35.57991813681923,35.57991813681923
435,0,0,2,43.41666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857144,45.03333333333333,83.76017068779231,-38.72683735445898,38.72683735445898
102,0,0,0,43.833333333333336,60.25136612021858,640,2,0.6190476190476191,0.8032786885245902,55.833333333333336,101.27162876465317,-45.43829543131984,45.43829543131984
