,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND
861,MOL MAESTRO,9415727,COLOMBO,SAVANNAH,2020-12-12 06:09:00,2020-12-12 19:42:00,0,13.55,3.7577715310003734,0,1,1
862,MOL MAESTRO,9415727,COLOMBO,SAVANNAH,2020-12-12 06:09:00,2020-12-12 19:42:00,0,13.55,3.7577715310003734,0,1,1
863,PHOEBE,9293765,SHANGHAI,SAVANNAH,2021-01-08 04:00:00,2021-01-12 16:20:00,0,108.33333333333333,9.300009788573599,0,1,0
864,YM UNIFORM,9337482,XIAMEN,LOS ANGELES,2021-02-04 04:10:00,2021-02-12 13:32:00,0,201.36666666666667,11.637641688852877,0,1,0
865,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-03-24 21:57:00,0,1035.95,20.029126744575994,0,1,0
866,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-19 18:07:00,0,240.11666666666667,12.374502305405228,0,1,0
867,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-23 21:28:00,0,339.46666666666664,13.92864676388072,0,1,0
868,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-23 12:32:00,0,330.53333333333336,13.803802869725804,0,1,0
869,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-23 03:28:00,0,321.46666666666664,13.674535170378356,0,1,0
870,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-23 18:40:00,0,336.6666666666667,13.889778947548267,0,1,0
871,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-21 16:19:00,0,286.31666666666666,13.146503102850545,0,1,0
872,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-18 19:06:00,0,217.1,11.948406597479252,0,1,0
873,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-22 15:50:00,0,309.8333333333333,13.504690550388718,0,1,0
874,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-22 05:06:00,0,299.1,13.343779307574948,0,1,0
875,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-20 05:53:00,0,251.88333333333333,12.580825507496685,0,1,0
876,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-20 06:01:00,0,252.01666666666668,12.583122486209987,0,1,0
877,YM TOTALITY,9860922,VANCOUVER,SHANGHAI,2021-02-09 18:00:00,2021-02-21 06:18:00,0,276.3,12.987351455737413,0,1,0
878,MOL MAESTRO,9415727,COLOMBO,SAVANNAH,2020-12-12 06:09:00,2020-12-12 11:23:00,0,5.233333333333333,2.0783290503520604,0,1,1
879,TSINGTAO EXPRESS,9320702,PUSAN,VANCOUVER,2021-01-06 03:55:00,2021-01-07 08:30:00,0,28.583333333333332,5.406916527558531,0,1,0
880,NAGOYA EXPRESS,9450428,VANCOUVER,SHANGHAI,2021-01-20 12:00:00,2021-01-23 02:39:00,0,62.65,7.531824282594879,0,1,0
881,ONE OLYMPUS,9312987,SHANGHAI,TACOMA,2021-01-27 08:12:00,2021-02-03 09:22:00,0,169.16666666666666,10.941268819262477,0,1,0
882,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-29 00:31:00,0,137.31666666666666,10.148885195025272,0,1,1
883,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-28 11:48:00,0,124.6,9.794445665351105,0,1,1
884,HYUNDAI BANGKOK,9323510,YANTIAN,OAKLAND,2021-01-29 16:29:00,2021-02-01 14:23:00,0,69.9,7.865112853871007,0,0,0
885,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-27 21:54:00,0,110.7,9.375195573030666,0,1,1
886,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-28 22:22:00,0,135.16666666666666,10.09070448834976,0,1,1
887,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-25 05:31:00,0,68.51666666666667,7.803548805907297,0,1,0
888,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-24 08:14:00,0,47.233333333333334,6.71552289453395,0,1,0
889,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-23 19:05:00,0,34.083333333333336,5.845697907972867,0,1,0
890,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-28 08:23:00,0,143.38333333333333,10.309524218372353,0,1,0
891,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-26 16:02:00,0,103.03333333333333,9.127152662459432,0,1,0
892,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-27 23:00:00,0,134.0,10.058848586096214,0,1,0
893,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-25 19:07:00,0,82.11666666666666,8.373324327972615,0,1,0
894,HYUNDAI FORCE,9347566,VANCOUVER,SHANGHAI,2021-02-22 09:00:00,2021-02-25 19:18:00,0,82.3,8.380514227236926,0,1,0
895,HYUNDAI FORCE,9347566,PUSAN,VANCOUVER,2021-01-08 18:59:00,2021-01-12 10:27:00,0,87.46666666666667,8.578467490089066,0,1,0
896,HANOVER EXPRESS,9343716,PUSAN,LOS ANGELES,2021-01-05 16:09:00,2021-01-13 16:14:00,0,192.08333333333334,11.445819072234574,0,1,0
897,ONE ARCADIA,9468310,NINGBO,OAKLAND,2021-01-23 07:12:00,2021-01-27 14:29:00,0,103.28333333333333,9.135451313338837,0,1,1
898,ONE ARCADIA,9468310,PUSAN,LOS ANGELES,2021-01-14 06:24:00,2021-01-22 18:24:00,0,204.0,11.690869198867441,0,1,0
899,HANOVER EXPRESS,9343716,PUSAN,LOS ANGELES,2021-01-05 16:09:00,2021-01-19 20:25:00,0,340.26666666666665,13.939708586981425,0,0,0
900,NAGOYA EXPRESS,9450428,SHANGHAI,TACOMA,2021-03-01 01:18:00,2021-03-09 15:31:00,0,206.21666666666667,11.73528480376777,0,1,0
901,SEASPAN THAMES,9630377,PUSAN,SEATTLE,2021-01-25 05:30:00,2021-02-01 15:36:00,0,178.1,11.143593468274036,0,0,0
902,ONE COSMOS,9388340,SHANGHAI,SAVANNAH,2021-01-28 07:49:00,2021-01-29 10:41:00,0,26.866666666666667,5.257301437787404,0,1,0
903,NYK TRITON,9356713,KAOHSIUNG,VANCOUVER,2021-02-26 00:48:00,2021-03-03 14:02:00,0,133.23333333333332,10.037803620981153,0,0,0
904,NAVIOS CONSTELLATION,9408877,SHANGHAI,SEATTLE,2021-02-23 06:54:00,2021-02-25 13:30:00,0,54.6,7.126724062090403,0,1,0
905,ONE ARCADIA,9468310,PUSAN,LOS ANGELES,2021-01-14 06:24:00,2021-01-21 10:33:00,0,172.15,11.009690849683814,0,1,0
906,ONE ARCADIA,9468310,PUSAN,LOS ANGELES,2021-01-14 06:24:00,2021-01-22 20:47:00,0,206.38333333333333,11.73861012266591,0,0,0
907,HYUNDAI NEPTUNE,9725158,PUSAN,LOS ANGELES,2021-01-12 06:29:00,2021-01-20 13:48:00,0,199.31666666666666,11.595850033517197,0,1,0
908,SEASPAN YANGTZE,9630389,PUSAN,VANCOUVER,2021-01-28 22:19:00,2021-02-02 10:11:00,0,107.86666666666666,9.285042319450032,0,0,0
913,HYUNDAI FORCE,9347566,PUSAN,VANCOUVER,2021-01-08 18:59:00,2021-01-12 08:58:00,0,85.98333333333333,8.5225348536086,0,1,0
914,ONE ARCADIA,9468310,PUSAN,LOS ANGELES,2021-01-14 06:24:00,2021-01-21 09:29:00,0,171.08333333333334,10.985327867201818,0,1,0
915,YM MILESTONE,9484998,XIAMEN,LOS ANGELES,2021-02-18 04:47:00,2021-02-27 01:52:00,0,213.08333333333334,11.870684250919881,0,1,0
916,HYUNDAI TOKYO,9305673,PUSAN,TACOMA,2021-01-20 04:49:00,2021-01-25 10:21:00,0,125.53333333333333,9.821340772232887,0,0,0
917,HYUNDAI TOKYO,9305673,PUSAN,VANCOUVER,2021-01-23 18:44:00,2021-01-27 09:01:00,0,86.28333333333333,8.533903926556318,0,1,1
918,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 06:00:00,0,29.666666666666668,5.497966683567067,0,1,0
919,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 05:58:00,0,29.633333333333333,5.495201865256115,0,1,0
920,ONE HUMBER,9302140,TOKYO,SINGAPORE,2021-01-04 00:20:00,2021-01-05 05:46:00,0,29.433333333333334,5.478564807641867,0,1,0
921,SEASPAN YANGTZE,9630389,PUSAN,SEATTLE,2021-02-02 09:22:00,2021-02-10 12:52:00,0,195.5,11.517194142960582,0,1,0
922,CONTI ANNAPURNA,9286255,SHANGHAI,NORFOLK,2021-03-03 11:14:00,2021-03-05 17:21:00,0,54.11666666666667,7.101038814045,0,0,0
923,SOFIA EXPRESS,9450404,PUSAN,TACOMA,2021-02-03 15:14:00,2021-02-08 14:01:00,0,118.78333333333333,9.623409262069785,0,0,0
924,SOFIA EXPRESS,9450404,PUSAN,VANCOUVER,2021-02-14 01:14:00,2021-02-19 09:50:00,0,128.6,9.90868906434158,0,1,1
925,CONTI CONQUEST,9293818,KAOHSIUNG,SAVANNAH,2021-02-25 22:04:00,2021-03-03 14:50:00,0,136.76666666666668,10.134065808254192,0,0,0
926,MOL CHARISMA,9321249,KAOHSIUNG,JACKSONVILLE,2021-02-17 10:44:00,2021-02-23 14:53:00,0,148.15,10.43227314990332,0,0,0
927,HYUNDAI EARTH,9725110,PUSAN,LOS ANGELES,2021-02-02 04:36:00,2021-02-10 22:36:00,0,210.0,11.810288523575755,0,1,0
928,HYUNDAI EARTH,9725110,PUSAN,LOS ANGELES,2021-02-02 04:36:00,2021-02-10 00:17:00,0,187.68333333333334,11.352514928617746,0,1,0
929,HYUNDAI EARTH,9725110,PUSAN,LOS ANGELES,2021-02-02 04:36:00,2021-02-10 09:07:00,0,196.51666666666668,11.538255576529446,0,1,0
930,HYUNDAI EARTH,9725110,PUSAN,LOS ANGELES,2021-02-02 04:36:00,2021-02-10 09:46:00,0,197.16666666666666,11.55167917659618,0,1,0
931,FRANKFURT EXPRESS,9450442,PUSAN,VANCOUVER,2021-02-23 00:09:00,2021-03-01 08:28:00,0,152.31666666666666,10.537216953568453,0,1,0
932,FRANKFURT EXPRESS,9450442,PUSAN,TACOMA,2021-02-16 06:54:00,2021-02-19 10:36:00,0,75.7,8.113899018122881,0,1,0
933,OSAKA EXPRESS,9320697,PUSAN,LOS ANGELES,2021-01-30 14:14:00,2021-02-08 18:46:00,0,220.53333333333333,12.014008530710097,0,0,1
934,OSAKA EXPRESS,9320697,PUSAN,LOS ANGELES,2021-01-30 14:14:00,2021-02-03 14:43:00,0,96.48333333333333,8.904258382064297,0,1,1
935,OSAKA EXPRESS,9320697,PUSAN,LOS ANGELES,2021-01-30 14:14:00,2021-02-04 09:37:00,0,115.38333333333334,9.520566289585128,0,1,1
936,OSAKA EXPRESS,9320697,PUSAN,LOS ANGELES,2021-01-30 14:14:00,2021-02-08 10:26:00,0,212.2,11.853447658188555,0,0,1
937,NAGOYA EXPRESS,9450428,SHANGHAI,TACOMA,2021-03-01 01:18:00,2021-03-09 09:02:00,0,199.73333333333332,11.604369750052212,0,1,0
938,MOL CELEBRATION,9321251,PUSAN,LOS ANGELES,2021-02-05 06:20:00,2021-02-10 15:59:00,0,129.65,9.93824463431322,0,0,0
939,MOL CELEBRATION,9321251,PUSAN,LOS ANGELES,2021-02-05 06:20:00,2021-02-12 02:41:00,0,164.35,10.82890477191029,0,1,0
940,ONE HANNOVER,9302138,TOKYO,SINGAPORE,2021-01-26 08:20:00,2021-01-26 21:20:00,0,13.0,3.6754476663150237,0,1,0
941,ONE HANNOVER,9302138,TOKYO,SINGAPORE,2021-01-26 08:20:00,2021-01-27 06:27:00,0,22.116666666666667,4.803024555502898,0,1,0
942,ONE HANNOVER,9302138,TOKYO,SINGAPORE,2021-01-26 08:20:00,2021-01-27 07:02:00,0,22.7,4.86246025676689,0,1,0
943,SOFIA EXPRESS,9450404,PUSAN,VANCOUVER,2021-02-14 01:14:00,2021-02-17 08:41:00,0,79.45,8.267386025009252,0,0,1
944,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 14:24:00,0,205.1,11.712954095707344,0,1,0
945,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 15:01:00,0,205.71666666666667,11.725296988274359,0,1,0
946,NAGOYA EXPRESS,9450428,PUSAN,TACOMA,2021-03-01 01:18:00,2021-03-09 15:00:00,0,205.7,11.724963754150902,0,1,0
947,SEASPAN ADONIS,9468293,NINGBO,OAKLAND,2021-02-24 15:14:00,2021-03-03 13:38:00,0,166.4,10.877019292964803,0,1,0
948,MOL CELEBRATION,9321251,NINGBO,LOS ANGELES,2020-12-16 06:05:00,2020-12-23 14:26:00,0,176.35,11.104555845447777,0,1,0
949,MOL CELEBRATION,9321251,NINGBO,LOS ANGELES,2020-12-16 06:05:00,2020-12-21 16:40:00,0,130.58333333333334,9.964369015382056,0,1,0
950,MOL CELEBRATION,9321251,NINGBO,LOS ANGELES,2020-12-16 06:05:00,2020-12-21 15:10:00,0,129.08333333333334,9.922315940444548,0,1,0
951,SEASPAN ADONIS,9468293,NINGBO,OAKLAND,2021-02-24 15:14:00,2021-03-05 10:49:00,0,211.58333333333334,11.841383301582654,0,1,0
952,SEASPAN ADONIS,9468293,NINGBO,OAKLAND,2021-02-24 15:14:00,2021-03-04 00:40:00,0,177.43333333333334,11.128755355820983,0,1,0
953,SEASPAN ADONIS,9468293,PUSAN,LOS ANGELES,2021-02-13 06:00:00,2021-02-17 20:09:00,0,110.15,9.357828912313623,0,1,1
954,SEASPAN ADONIS,9468293,PUSAN,LOS ANGELES,2021-02-13 06:00:00,2021-02-23 08:44:00,0,242.73333333333332,12.421016050453519,0,1,1
955,HYUNDAI JUPITER,9725134,PUSAN,LOS ANGELES,2021-02-22 04:54:00,2021-02-25 21:23:00,0,88.48333333333333,8.616402178235111,0,1,0
956,HYUNDAI JUPITER,9725134,PUSAN,LOS ANGELES,2021-02-22 04:54:00,2021-03-04 15:52:00,0,250.96666666666667,12.565009554502284,0,0,0
957,SEASPAN GANGES,9630365,CAI MEP,SAVANNAH,2021-02-14 20:54:00,2021-02-22 07:32:00,0,178.63333333333333,11.155434612578082,0,1,1
958,SEASPAN BREEZE,9685358,YANTIAN,TACOMA,2021-01-29 15:42:00,2021-02-03 13:59:00,0,118.28333333333333,9.608422064628039,0,1,0
959,ONE COMPETENCE,9339662,YANTIAN,LOS ANGELES,2021-01-27 06:00:00,2021-02-02 18:43:00,0,156.71666666666667,10.645773012010226,0,1,0
960,YM WARMTH,9704647,YANTIAN,NEW YORK,2021-02-17 02:04:00,2021-02-22 07:09:00,0,125.08333333333333,9.80839189151708,0,1,0
961,NYK ORPHEUS,9313008,TOKYO,SINGAPORE,2021-02-04 10:55:00,2021-02-05 06:29:00,0,19.566666666666666,4.528790780655576,0,1,0
962,YM TOTALITY,9860922,PUSAN,SEATTLE,2021-03-19 10:47:00,2021-03-26 11:57:00,0,169.16666666666666,10.941268819262477,0,1,0
963,YM TOTALITY,9860922,PUSAN,VANCOUVER,2021-03-14 10:09:00,2021-03-18 09:32:00,0,95.38333333333334,8.865743765464568,0,1,1
964,HANOVER EXPRESS,9343716,PUSAN,LOS ANGELES,2021-02-24 19:16:00,2021-03-03 11:57:00,0,160.68333333333334,10.7417354676978,0,0,0
965,HANOVER EXPRESS,9343716,PUSAN,LOS ANGELES,2021-02-24 19:16:00,2021-03-02 16:44:00,0,141.46666666666667,10.259321527443245,0,1,0
966,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-11 17:12:00,0,55.63333333333333,7.181082171959043,0,1,0
967,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-13 12:09:00,0,98.58333333333333,8.976899662717642,0,1,0
968,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-11 10:40:00,0,49.1,6.823943681788189,0,1,0
969,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-13 12:10:00,0,98.6,8.977471614637903,0,0,0
970,ONE HAMBURG,9395159,TOKYO,SINGAPORE,2021-02-17 18:15:00,2021-02-18 06:35:00,0,12.333333333333334,3.572157349004383,0,1,0
971,ONE HAMBURG,9395159,TOKYO,SINGAPORE,2021-02-17 18:15:00,2021-02-19 06:09:00,0,35.9,5.979137546446617,0,1,0
972,ONE ALTAIR,9468308,TOKYO,SINGAPORE,2021-03-07 00:50:00,2021-03-08 05:58:00,0,29.133333333333333,5.453452830411199,0,1,1
973,ONE ALTAIR,9468308,TOKYO,SINGAPORE,2021-03-07 00:50:00,2021-03-08 07:25:00,0,30.583333333333332,5.57312045518637,0,1,1
974,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-11 17:12:00,0,55.63333333333333,7.181082171959043,0,1,0
975,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-11 15:49:00,0,54.25,7.108141174069898,0,0,0
976,VANTAGE,9628192,YOKOHAMA,MANZANILLO,2021-03-09 09:34:00,2021-03-11 15:49:00,0,54.25,7.108141174069898,0,1,0
977,NYK VIRGO,9312810,TOKYO,SINGAPORE,2021-03-08 17:15:00,2021-03-09 20:00:00,0,26.75,5.246881303672586,0,1,0
978,NYK VIRGO,9312810,TOKYO,SINGAPORE,2021-03-08 17:15:00,2021-03-09 20:04:00,0,26.816666666666666,5.252839743802287,0,1,0
979,NYK VIRGO,9312810,TOKYO,SINGAPORE,2021-03-08 17:15:00,2021-03-09 19:59:00,0,26.733333333333334,5.24538998967083,0,1,0
980,ONE HANGZHOU BAY,9566394,PUSAN,LOS ANGELES,2021-02-19 05:09:00,2021-02-27 14:34:00,0,201.41666666666666,11.63865708571505,0,1,0
981,HYUNDAI NEW YORK,9385025,VANCOUVER,SHANGHAI,2021-04-07 03:30:00,2021-04-17 00:43:00,0,237.21666666666667,12.322515020606374,0,1,0
982,HYUNDAI NEW YORK,9385025,VANCOUVER,SHANGHAI,2021-04-07 03:30:00,2021-04-17 00:59:00,0,237.48333333333332,12.327314887246656,0,1,0
983,YM WIDTH,9708447,HONG KONG,NEW YORK,2020-07-30 19:49:00,2020-08-03 12:37:00,0,88.8,8.628152488053678,0,0,0
984,YM WIDTH,9708447,HONG KONG,NEW YORK,2020-07-30 19:49:00,2020-08-03 12:37:00,0,88.8,8.628152488053678,0,0,0
985,KALAMAZOO,9611058,SURABAYA,HONOLULU,2020-12-18 05:09:00,2020-12-28 11:32:00,0,246.38333333333333,12.485287011441557,0,0,0
986,NYK VIRGO,9312810,TOKYO,SINGAPORE,2020-12-22 08:10:00,2020-12-24 18:30:00,0,58.333333333333336,7.31969606665675,0,1,0
987,NYK VIRGO,9312810,TOKYO,SINGAPORE,2020-12-22 08:10:00,2020-12-24 18:51:00,0,58.68333333333333,7.337317263361449,0,1,0
988,NYK VIRGO,9312810,TOKYO,SINGAPORE,2020-12-22 08:10:00,2020-12-24 09:29:00,0,49.31666666666667,6.836331037791563,0,1,0
989,NYK VESTA,9312808,TOKYO,SINGAPORE,2020-12-29 15:50:00,2020-12-31 06:13:00,0,38.38333333333333,6.1537455841485595,0,1,0
990,SEASPAN GANGES,9630365,CAI MEP,NEW YORK,2021-02-06 17:34:00,2021-02-09 07:40:00,0,62.1,7.505405245326679,0,1,1
991,NYK ORPHEUS,9313008,TOKYO,SINGAPORE,2021-02-04 10:55:00,2021-02-05 07:21:00,0,20.433333333333334,4.624792716128196,0,1,0
992,NYK ORPHEUS,9313008,TOKYO,SINGAPORE,2021-02-04 10:55:00,2021-02-05 06:19:00,0,19.4,4.509972325081175,0,1,0
