SHIPMENTID,VESSEL,IMO,VOYAGE#,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,EQUIPMENTTYPECODE,HAZMAT,GROSS_WEIGHT,weight_uom
584591,SEASPAN THAMES,9630377,019E,PUSAN,SEATTLE,25-01-2021 05:30,01-02-2021 15:36,20ST,N,8100,KG
586825,ONE COSMOS,9388340,078E,SHANGHAI,SAVANNAH,28-01-2021 07:49,29-01-2021 10:41,40HC,N,11242,KG
586855,NYK TRITON,9356713,0085E,KAOHSIUNG,VANCOUVER,26-02-2021 00:48,03-03-2021 14:02,20ST,N,16302,KG
586953,NAVIOS CONSTELLATION,9408877,014E,SHANGHAI,SEATTLE,23-02-2021 06:54,25-02-2021 13:30,40ST,N,8690,KG
587079,ONE ARCADIA,9468310,054E,PUSAN,LOS ANGELES,14-01-2021 06:24,21-01-2021 10:33,40HC,N,12220,KG
587080,ONE ARCADIA,9468310,054E,PUSAN,LOS ANGELES,14-01-2021 06:24,22-01-2021 20:47,20ST,N,15790,KG
587088,HYUNDAI NEPTUNE,9725158,015E,PUSAN,LOS ANGELES,12-01-2021 06:29,20-01-2021 13:48,40HC,N,17131,KG
587091,SEASPAN YANGTZE,9630389,014E,PUSAN,VANCOUVER,28-01-2021 22:19,02-02-2021 10:11,20ST,N,3319,KG
590293,ONE HANNOVER,9302138,082W,TOKYO,SINGAPORE,29-09-2020 03:25,30-09-2020 06:12,,N,780,KG
590311,NYK ORPHEUS,9313008,059W,TOKYO,SINGAPORE,06-10-2020 02:50,07-10-2020 05:18,,N,30,KG
590382,ONE HANNOVER,9302138,082W,TOKYO,SINGAPORE,29-09-2020 03:25,30-09-2020 06:36,,N,17765,KG
590386,ONE HANNOVER,9302138,082W,TOKYO,SINGAPORE,29-09-2020 03:25,30-09-2020 06:12,,N,3893,KG
593981,HYUNDAI FORCE,9347566,087E,PUSAN,VANCOUVER,08-01-2021 18:59,12-01-2021 08:58,40HC,N,35966,KG
609410,ONE ARCADIA,9468310,054E,PUSAN,LOS ANGELES,14-01-2021 06:24,21-01-2021 09:29,40HC,N,15790,KG
621627,YM MILESTONE,9484998,072E,XIAMEN,LOS ANGELES,18-02-2021 04:47,27-02-2021 01:52,40HC,N,7387,KG
643192,HYUNDAI TOKYO,9305673,128E,PUSAN,TACOMA,20-01-2021 04:49,25-01-2021 10:21,20ST,N,6158,KG
652054,HYUNDAI TOKYO,9305673,128E,PUSAN,VANCOUVER,23-01-2021 18:44,27-01-2021 09:01,40HC,N,17927,KG
657658,ONE HUMBER,9302140,085W,TOKYO,SINGAPORE,04-01-2021 00:20,05-01-2021 06:00,45G0,N,14432,KG
657661,ONE HUMBER,9302140,085W,TOKYO,SINGAPORE,04-01-2021 00:20,05-01-2021 05:58,45G0,N,14432,KG
657667,ONE HUMBER,9302140,085W,TOKYO,SINGAPORE,04-01-2021 00:20,05-01-2021 05:46,45G0,N,3509,KG
683412,SEASPAN YANGTZE,9630389,014E,PUSAN,SEATTLE,02-02-2021 09:22,10-02-2021 12:52,40HC,N,15055,KG
698712,CONTI ANNAPURNA,9286255,008E,SHANGHAI,NORFOLK,03-03-2021 11:14,05-03-2021 17:21,20ST,N,9023,KG
703773,SOFIA EXPRESS,9450404,063E,PUSAN,TACOMA,03-02-2021 15:14,08-02-2021 14:01,20ST,N,4195,KG
704005,SOFIA EXPRESS,9450404,063E,PUSAN,VANCOUVER,14-02-2021 01:14,19-02-2021 09:50,40HC,N,32028,KG
707488,CONTI CONQUEST,9293818,012E,KAOHSIUNG,SAVANNAH,25-02-2021 22:04,03-03-2021 14:50,20ST,N,15231,KG
735686,MOL CHARISMA,9321249,214E,KAOHSIUNG,JACKSONVILLE,17-02-2021 10:44,23-02-2021 14:53,20ST,N,15464,KG
737291,HYUNDAI EARTH,9725110,0025E,PUSAN,LOS ANGELES,02-02-2021 04:36,10-02-2021 22:36,40HC,N,25352,KG
737295,HYUNDAI EARTH,9725110,0025E,PUSAN,LOS ANGELES,02-02-2021 04:36,10-02-2021 00:17,40HC,N,25352,KG
753531,HYUNDAI EARTH,9725110,0025E,PUSAN,LOS ANGELES,02-02-2021 04:36,10-02-2021 09:07,40HC,N,28094,KG
753538,HYUNDAI EARTH,9725110,0025E,PUSAN,LOS ANGELES,02-02-2021 04:36,10-02-2021 09:46,40HC,N,28094,KG
769070,FRANKFURT EXPRESS,9450442,0068E,PUSAN,VANCOUVER,23-02-2021 00:09,01-03-2021 08:28,40HC,N,8047,KG
769279,FRANKFURT EXPRESS,9450442,0068E,PUSAN,TACOMA,16-02-2021 06:54,19-02-2021 10:36,40HC,N,11090,KG
784327,OSAKA EXPRESS,9320697,090E,PUSAN,LOS ANGELES,30-01-2021 14:14,08-02-2021 18:46,20ST,N,1230,KG
784339,OSAKA EXPRESS,9320697,090E,PUSAN,LOS ANGELES,30-01-2021 14:14,03-02-2021 14:43,40HC,N,36943,KG
784341,OSAKA EXPRESS,9320697,090E,PUSAN,LOS ANGELES,30-01-2021 14:14,04-02-2021 09:37,40HC,N,36943,KG
784343,OSAKA EXPRESS,9320697,090E,PUSAN,LOS ANGELES,30-01-2021 14:14,08-02-2021 10:26,20ST,N,36943,KG
790783,NAGOYA EXPRESS,9450428,063E,SHANGHAI,TACOMA,01-03-2021 01:18,09-03-2021 09:02,40HC,N,17172,KG
862945,MOL CELEBRATION,9321251,0080E,PUSAN,LOS ANGELES,05-02-2021 06:20,10-02-2021 15:59,20ST,N,7154,KG
863070,MOL CELEBRATION,9321251,0080E,PUSAN,LOS ANGELES,05-02-2021 06:20,12-02-2021 02:41,40HC,N,11344,KG
879815,ONE HANNOVER,9302138,083W,TOKYO,SINGAPORE,26-01-2021 08:20,26-01-2021 21:20,45G0,N,18951,KG
879818,ONE HANNOVER,9302138,083W,TOKYO,SINGAPORE,26-01-2021 08:20,27-01-2021 06:27,45G0,N,18951,KG
879821,ONE HANNOVER,9302138,083W,TOKYO,SINGAPORE,26-01-2021 08:20,27-01-2021 07:02,45G0,N,1932,KG
899865,SOFIA EXPRESS,9450404,063E,PUSAN,VANCOUVER,14-02-2021 01:14,17-02-2021 08:41,20ST,N,32028,KG
907263,NAGOYA EXPRESS,9450428,0063E,PUSAN,TACOMA,01-03-2021 01:18,09-03-2021 14:24,40HC,N,50083,KG
916805,NAGOYA EXPRESS,9450428,0063E,PUSAN,TACOMA,01-03-2021 01:18,09-03-2021 15:01,40HC,N,50083,KG
916814,NAGOYA EXPRESS,9450428,0063E,PUSAN,TACOMA,01-03-2021 01:18,09-03-2021 15:00,40HC,N,50083,KG
931147,SEASPAN ADONIS,9468293,060E,NINGBO,OAKLAND,24-02-2021 15:14,03-03-2021 13:38,40HC,N,14379,KG
936645,MOL CELEBRATION,9321251,079E,NINGBO,LOS ANGELES,16-12-2020 06:05,23-12-2020 14:26,40HC,N,25561,KG
936672,MOL CELEBRATION,9321251,079E,NINGBO,LOS ANGELES,16-12-2020 06:05,21-12-2020 16:40,40HC,N,25561,KG
936678,MOL CELEBRATION,9321251,079E,NINGBO,LOS ANGELES,16-12-2020 06:05,21-12-2020 15:10,40HC,N,25561,KG
949129,SEASPAN ADONIS,9468293,060E,NINGBO,OAKLAND,24-02-2021 15:14,05-03-2021 10:49,40HC,N,18072,KG
949171,SEASPAN ADONIS,9468293,060E,NINGBO,OAKLAND,24-02-2021 15:14,04-03-2021 00:40,40HC,N,18072,KG
956563,SEASPAN ADONIS,9468293,0060E,PUSAN,LOS ANGELES,13-02-2021 06:00,17-02-2021 20:09,40HC,N,19662,KG
956567,SEASPAN ADONIS,9468293,0060E,PUSAN,LOS ANGELES,13-02-2021 06:00,23-02-2021 08:44,40HC,N,19662,KG
1039432,HYUNDAI JUPITER,9725134,0016E,PUSAN,LOS ANGELES,22-02-2021 04:54,25-02-2021 21:23,40HC,N,11360,KG
1039552,HYUNDAI JUPITER,9725134,0016E,PUSAN,LOS ANGELES,22-02-2021 04:54,04-03-2021 15:52,20ST,N,2244,KG
1040864,SEASPAN GANGES,9630365,021E,CAI MEP,SAVANNAH,14-02-2021 20:54,22-02-2021 07:32,40HQ,N,9890,KG
1040881,SEASPAN BREEZE,9685358,037E,YANTIAN,TACOMA,29-01-2021 15:42,03-02-2021 13:59,40HQ,N,9890,KG
1040886,ONE COMPETENCE,9339662,076E,YANTIAN,LOS ANGELES,27-01-2021 06:00,02-02-2021 18:43,45HQ,N,9890,KG
1040889,YM WARMTH,9704647,026E,YANTIAN,NEW YORK,17-02-2021 02:04,22-02-2021 07:09,40HQ,N,9890,KG
1045259,NYK ORPHEUS,9313008,060W,TOKYO,SINGAPORE,04-02-2021 10:55,05-02-2021 06:29,45G0,N,17257,KG
1068779,YM TOTALITY,9860922,0003E,PUSAN,SEATTLE,19-03-2021 10:47,26-03-2021 11:57,40HC,N,14542,KG
1068957,YM TOTALITY,9860922,0003E,PUSAN,VANCOUVER,14-03-2021 10:09,18-03-2021 09:32,40HC,N,18846,KG
1074517,HANOVER EXPRESS,9343716,0095E,PUSAN,LOS ANGELES,24-02-2021 19:16,03-03-2021 11:57,20ST,N,4035,KG
1074520,HANOVER EXPRESS,9343716,0095E,PUSAN,LOS ANGELES,24-02-2021 19:16,02-03-2021 16:44,40HC,N,16931,KG
1081773,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,11-03-2021 17:12,40HC,N,59971,KG
1081783,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,13-03-2021 12:09,40ST,N,18775,KG
1081784,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,11-03-2021 10:40,40HC,N,10678,KG
1081787,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,13-03-2021 12:10,20ST,N,2231,KG
1082816,ONE HAMBURG,9395159,067W,TOKYO,SINGAPORE,17-02-2021 18:15,18-02-2021 06:35,45G0,N,408,KG
1082894,ONE HAMBURG,9395159,067W,TOKYO,SINGAPORE,17-02-2021 18:15,19-02-2021 06:09,45G0,N,6539,KG
1103890,ONE ALTAIR,9468308,053W,TOKYO,SINGAPORE,07-03-2021 00:50,08-03-2021 05:58,42G0,N,2394,KG
1103899,ONE ALTAIR,9468308,053W,TOKYO,SINGAPORE,07-03-2021 00:50,08-03-2021 07:25,42G0,N,11481,KG
1125113,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,11-03-2021 17:12,40HC,N,59971,KG
1125116,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,11-03-2021 15:49,20ST,N,59971,KG
1125121,VANTAGE,9628192,2106E,YOKOHAMA,MANZANILLO,09-03-2021 09:34,11-03-2021 15:49,40HC,N,59971,KG
1130663,NYK VIRGO,9312810,069W,TOKYO,SINGAPORE,08-03-2021 17:15,09-03-2021 20:00,45G0,N,20014,KG
1130664,NYK VIRGO,9312810,069W,TOKYO,SINGAPORE,08-03-2021 17:15,09-03-2021 20:04,45G0,N,327,KG
1130668,NYK VIRGO,9312810,069W,TOKYO,SINGAPORE,08-03-2021 17:15,09-03-2021 19:59,45G0,N,20014,KG
1153131,ONE HANGZHOU BAY,9566394,0040E,PUSAN,LOS ANGELES,19-02-2021 05:09,27-02-2021 14:34,40HC,N,6614,KG
1164674,HYUNDAI NEW YORK,9385025,017W,VANCOUVER,SHANGHAI,07-04-2021 03:30,17-04-2021 00:43,40HC,N,40000,KG
1164675,HYUNDAI NEW YORK,9385025,017W,VANCOUVER,SHANGHAI,07-04-2021 03:30,17-04-2021 00:59,40HC,N,40000,KG
298736,YM WIDTH,9708447,019E,HONG KONG,NEW YORK,30-07-2020 19:49,03-08-2020 12:37,20ST,N,,
298736,YM WIDTH,9708447,019E,HONG KONG,NEW YORK,30-07-2020 19:49,03-08-2020 12:37,20ST,N,,
559133,KALAMAZOO,9611058,012E,SURABAYA,HONOLULU,18-12-2020 05:09,28-12-2020 11:32,20ST,N,,
590395,NYK VIRGO,9312810,068W,TOKYO,SINGAPORE,22-12-2020 08:10,24-12-2020 18:30,42G0,N,19034,KG
590398,NYK VIRGO,9312810,068W,TOKYO,SINGAPORE,22-12-2020 08:10,24-12-2020 18:51,42G0,N,4279,KG
590401,NYK VIRGO,9312810,068W,TOKYO,SINGAPORE,22-12-2020 08:10,24-12-2020 09:29,45G0,N,4279,KG
590853,NYK VESTA,9312808,070W,TOKYO,SINGAPORE,29-12-2020 15:50,31-12-2020 06:13,45G0,N,371,KG
1040874,SEASPAN GANGES,9630365,021E,CAI MEP,NEW YORK,06-02-2021 17:34,09-02-2021 07:40,40HQ,N,9890,KG
1045252,NYK ORPHEUS,9313008,060W,TOKYO,SINGAPORE,04-02-2021 10:55,05-02-2021 07:21,45G0,N,17257,KG
1045255,NYK ORPHEUS,9313008,060W,TOKYO,SINGAPORE,04-02-2021 10:55,05-02-2021 06:19,45G0,N,6343,KG
