,VESSEL,IMO,ORIGIN_PORT,DESTINATION_PORT,ARRIVAL_TIME,GATEOUT_TIME,HAZMAT,IMPORT_DWELL,IMPORT_DWELL_SCALED,RF,Container_Size,IS_WEEKEND,LENGTH,CLUSTER,VESSEL_CATEGORY,Terminal,Departure Time,VTT,AVERAGE_BERTH_TIME,Total_Arrival_in_Window,Terminals_in_Port,UNIQUE_VESSELS_RATIO,ARRIVALS_RATIO
91,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-28 15:13:00,0,47.05,6.704705704723118,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-08-27 17:00:00,24.833333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
92,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-31 08:30:00,0,112.33333333333331,9.42639849476118,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-08-27 17:00:00,24.833333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
93,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-31 08:35:00,0,112.41666666666669,9.428996188132594,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-08-27 17:00:00,24.833333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
94,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-29 00:27:00,0,56.28333333333333,7.214896275278979,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-08-27 17:00:00,24.833333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
95,SEASPAN GANGES,9630365,VANCOUVER,SHANGHAI,2020-08-26 16:10:00,2020-08-29 02:10:00,0,58.0,7.302841628208196,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-08-27 17:00:00,24.833333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
96,SEASPAN GANGES,9630365,CAI MEP,SAVANNAH,2021-02-14 20:54:00,2021-02-22 07:32:00,0,178.63333333333333,11.155434612578082,0,1,1,336,2,Large,GARDEN CITY TERMINAL,2021-02-16 07:14:00,34.333333333333336,29.420617283950616,2088,1,1.0,1.0
97,SEASPAN GANGES,9630365,CAI MEP,NEW YORK,2021-02-06 17:34:00,2021-02-09 07:40:00,0,62.1,7.505405245326679,0,1,1,336,2,Large,GCT BAYONNE TERMINAL,2021-02-08 19:24:00,49.833333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
98,SEASPAN AMAZON,9630391,SHANGHAI,NEW YORK,2019-09-26 17:09:00,2019-10-01 10:57:00,0,113.8,9.47191270853276,0,0,0,337,2,Large,GCT BAYONNE TERMINAL,2019-09-29 20:29:00,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
99,SEASPAN AMAZON,9630391,SHANGHAI,NEW YORK,2019-09-26 17:09:00,2019-10-02 14:42:00,0,141.55,10.261514608614698,0,0,0,337,2,Large,GCT BAYONNE TERMINAL,2019-09-29 20:29:00,75.33333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
100,ONE HAMMERSMITH,9395147,KOBE,OAKLAND,2019-09-04 18:00:00,2019-09-10 08:28:00,0,134.46666666666667,10.07161529939559,0,0,0,336,2,Large,TRAPAC OAKLAND,2019-09-05 15:24:00,21.4,48.410833333333336,174,2,0.8571428571428571,0.875
101,ONE HAMMERSMITH,9395147,TOKYO,OAKLAND,2019-09-04 18:00:00,2019-09-12 16:37:00,0,190.61666666666667,11.41489375174761,0,1,0,336,2,Large,TRAPAC OAKLAND,2019-09-05 15:24:00,21.4,48.410833333333336,174,2,0.8571428571428571,0.875
102,BAY BRIDGE,9463267,NAGOYA,TACOMA,2019-09-09 07:00:00,2019-09-11 14:50:00,0,55.833333333333336,7.191517278939218,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
103,BAY BRIDGE,9463267,TOKYO,TACOMA,2019-09-09 07:00:00,2019-09-13 14:52:00,0,103.86666666666666,9.15475761240942,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
104,BAY BRIDGE,9463267,TOKYO,TACOMA,2019-09-09 07:00:00,2019-09-13 13:58:00,0,102.96666666666668,9.124937191382442,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
105,BAY BRIDGE,9463267,NAGOYA,TACOMA,2019-09-09 07:00:00,2019-09-13 10:34:00,0,99.56666666666666,9.010524005580573,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
106,BAY BRIDGE,9463267,NAGOYA,TACOMA,2019-09-09 07:00:00,2019-09-13 13:19:00,0,102.31666666666666,9.103280938560864,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
107,BAY BRIDGE,9463267,NAGOYA,TACOMA,2019-09-09 07:00:00,2019-09-13 14:51:00,0,103.85,9.15420711049902,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
108,BAY BRIDGE,9463267,NAGOYA,TACOMA,2019-09-09 07:00:00,2019-09-13 14:39:00,0,103.65,9.147596020459329,0,0,0,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-11 02:50:00,43.833333333333336,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
109,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 14:15:00,0,31.5,5.646637450128855,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
110,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 13:35:00,0,30.83333333333333,5.593329309036839,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
111,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 08:21:00,0,25.6,5.142338315860152,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
112,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 11:09:00,0,28.4,5.391258314212148,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
113,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 12:06:00,0,29.35,5.471608188244199,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
114,MOL EXPLORER,9333826,TOKYO,TACOMA,2019-09-04 06:45:00,2019-09-05 12:12:00,0,29.45,5.479954395032289,0,0,0,294,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-06 04:52:00,46.11666666666667,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
115,BEAR MOUNTAIN BRIDGE,9463293,TOKYO,TACOMA,2019-09-15 16:30:00,2019-09-16 14:23:00,0,21.883333333333333,4.778927678197319,0,0,1,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-09-17 04:51:00,36.35,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
116,BEAR MOUNTAIN BRIDGE,9463293,NAGOYA,TACOMA,2019-10-27 16:06:00,2019-10-31 13:46:00,0,93.66666666666669,8.804980505301446,0,1,1,267,0,Medium,WUT (WASHINGTON UNITED TERMINALS),2019-10-29 05:00:00,36.9,60.251366120218584,640,2,0.6190476190476191,0.8032786885245902
117,MOL MARVEL,9475612,SHANGHAI,CHARLESTON,2019-10-11 14:45:00,2019-10-14 10:52:00,0,68.11666666666666,7.785577135902526,0,1,0,302,0,Medium,WWT (WANDO WELCH TERMINAL),2019-10-12 08:23:00,17.633333333333333,19.226530612244897,760,1,1.0,1.0
118,MOL MARVEL,9475612,TOKYO,SAVANNAH,2019-10-08 07:25:00,2019-10-09 10:37:00,0,27.2,5.286891251522873,0,1,0,302,0,Medium,GARDEN CITY TERMINAL,2019-10-09 09:05:00,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
119,MOL MARVEL,9475612,TOKYO,SAVANNAH,2019-10-08 07:25:00,2019-10-09 10:45:00,0,27.33333333333333,5.298652617367171,0,1,0,302,0,Medium,GARDEN CITY TERMINAL,2019-10-09 09:05:00,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
120,MOL MARVEL,9475612,TOKYO,SAVANNAH,2019-10-08 07:25:00,2019-10-10 12:57:00,0,53.53333333333333,7.069813995525666,0,1,0,302,0,Medium,GARDEN CITY TERMINAL,2019-10-09 09:05:00,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
121,MOL MARVEL,9475612,TOKYO,SAVANNAH,2019-10-08 07:25:00,2019-10-10 12:52:00,0,53.45,7.065332934447624,0,1,0,302,0,Medium,GARDEN CITY TERMINAL,2019-10-09 09:05:00,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
122,MOL MARVEL,9475612,TOKYO,SAVANNAH,2019-10-08 07:25:00,2019-10-10 13:34:00,0,54.15,7.102815607970701,0,0,0,302,0,Medium,GARDEN CITY TERMINAL,2019-10-09 09:05:00,25.666666666666668,29.420617283950616,2088,1,1.0,1.0
123,BRIGHTON,9332846,HO CHI MINH,NEW YORK,2019-10-15 06:29:00,2019-10-21 13:23:00,0,150.9,10.501775320761906,0,1,0,293,0,Medium,GCT BAYONNE TERMINAL,2019-10-16 12:03:00,29.566666666666666,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
124,ONE IBIS,9741384,HONG KONG,NEW YORK,2019-10-25 08:14:00,2019-10-29 13:39:00,0,101.41666666666669,9.073127902750263,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2019-10-27 08:42:00,48.46666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
125,ONE IBIS,9741384,HONG KONG,NEW YORK,2019-10-25 08:14:00,2019-10-29 14:09:00,0,101.91666666666669,9.089903740060311,0,0,0,364,2,Large,GCT BAYONNE TERMINAL,2019-10-27 08:42:00,48.46666666666667,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
126,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-29 15:09:00,1,161.75,10.767243213639954,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
127,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-29 16:00:00,1,162.6,10.787481386965974,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
128,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 09:00:00,1,107.6,9.27646811431656,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
129,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-28 14:40:00,1,137.26666666666668,10.147539781516755,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
130,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 15:11:00,1,113.78333333333332,9.47139792861168,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
131,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 07:17:00,1,105.88333333333334,9.220894735901648,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
132,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 08:48:00,1,107.4,9.270027212076812,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
133,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 10:00:00,1,108.6,9.30854137640737,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
134,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-28 07:21:00,1,129.95,9.946656778481328,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
135,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 08:58:00,1,107.56666666666666,9.275395241616629,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
136,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-28 07:10:00,1,129.76666666666668,9.94151772089783,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
137,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 07:14:00,1,105.83333333333331,9.219266206314176,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
138,ONE IBIS,9741384,YANTIAN,NEW YORK,2020-01-22 21:24:00,2020-01-27 09:00:00,1,107.6,9.27646811431656,0,1,0,364,2,Large,GCT BAYONNE TERMINAL,2020-01-24 08:49:00,35.416666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
139,SEASPAN THAMES,9630377,PUSAN,NEW YORK,2019-10-25 20:29:00,2019-10-31 15:14:00,0,138.75,10.18730161275954,0,0,0,336,2,Large,GCT BAYONNE TERMINAL,2019-10-28 01:34:00,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
140,SEASPAN THAMES,9630377,PUSAN,NEW YORK,2019-10-25 20:29:00,2019-10-30 14:03:00,0,113.56666666666666,9.464700744256334,0,0,0,336,2,Large,GCT BAYONNE TERMINAL,2019-10-28 01:34:00,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
141,SEASPAN THAMES,9630377,PUSAN,NEW YORK,2019-10-25 20:29:00,2019-10-30 09:04:00,0,108.58333333333331,9.308008603243623,0,1,0,336,2,Large,GCT BAYONNE TERMINAL,2019-10-28 01:34:00,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
142,SEASPAN THAMES,9630377,PUSAN,NEW YORK,2019-10-25 20:29:00,2019-10-28 13:27:00,0,64.96666666666667,7.641270104113745,0,1,0,336,2,Large,GCT BAYONNE TERMINAL,2019-10-28 01:34:00,53.083333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
143,SEASPAN THAMES,9630377,SHANGHAI,NEW YORK,2020-01-06 19:24:00,2020-01-13 09:49:00,1,158.41666666666666,10.687115733183663,0,0,0,336,2,Large,GCT BAYONNE TERMINAL,2020-01-08 15:59:00,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
144,SEASPAN THAMES,9630377,SHANGHAI,NEW YORK,2020-01-06 19:24:00,2020-01-13 15:36:00,1,164.2,10.825366925925694,0,1,0,336,2,Large,GCT BAYONNE TERMINAL,2020-01-08 15:59:00,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
145,SEASPAN THAMES,9630377,NINGBO,NEW YORK,2020-01-06 19:24:00,2020-01-10 15:00:00,1,91.6,8.730733673924604,0,0,0,336,2,Large,GCT BAYONNE TERMINAL,2020-01-08 15:59:00,44.583333333333336,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
146,SEASPAN THAMES,9630377,VANCOUVER,HONG KONG,2020-07-06 10:12:00,2020-07-09 15:15:00,0,77.05,8.169784687798712,0,1,0,336,2,Large,HIT (HONGKONG INTERNATIONAL TERMINALS ),2020-07-07 04:15:00,18.05,17.120833333333334,8,1,1.0,1.0
147,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 05:48:00,0,28.8,5.425326869677127,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-09-07 21:30:00,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
148,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 07:46:00,0,30.766666666666666,5.58795208417287,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-09-07 21:30:00,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
149,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 09:30:00,0,32.5,5.725066976797531,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-09-07 21:30:00,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
150,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 05:53:00,0,28.883333333333333,5.4323806842979465,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-09-07 21:30:00,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
151,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-09-07 01:00:00,2020-09-08 09:54:00,0,32.9,5.755942746279269,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-09-07 21:30:00,20.5,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
152,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:23:00,0,39.8,6.24966383832654,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
153,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:09:00,0,39.56666666666667,6.234039954543149,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
154,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:05:00,0,39.5,6.229563560849496,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
155,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 06:43:00,0,40.13333333333333,6.271867382324075,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
156,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-04 05:39:00,0,159.06666666666666,10.702837134198028,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
157,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-04 08:04:00,0,161.48333333333332,10.760877887463524,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
158,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-30 01:39:00,0,35.06666666666667,5.918557727431336,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
159,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-10-29 20:15:00,0,29.666666666666668,5.497966683567067,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
160,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-10-28 14:35:00,2020-11-01 01:08:00,0,82.55,8.39029970091819,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-10-29 12:30:00,21.916666666666668,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
161,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 02:03:00,0,46.8,6.689904985426426,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-12-18 02:00:00,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
162,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 01:43:00,0,46.46666666666667,6.670080085870744,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-12-18 02:00:00,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
163,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-18 15:37:00,0,36.36666666666667,6.012612235980409,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-12-18 02:00:00,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
164,SEASPAN THAMES,9630377,VANCOUVER,SHANGHAI,2020-12-17 03:15:00,2020-12-19 00:29:00,0,45.23333333333333,6.595806895571788,0,1,0,336,2,Large,SIPG - SHANGDONG BRANCH,2020-12-18 02:00:00,22.75,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
165,SEASPAN THAMES,9630377,PUSAN,SEATTLE,2021-01-25 05:30:00,2021-02-01 15:36:00,0,178.1,11.143593468274036,0,0,0,336,2,Large,T18 - SEATTLE,2021-01-29 17:30:00,108.0,85.79722222222222,12,1,1.0,1.0
166,MOL COURAGE,9321263,NHAVA SHEVA,CHARLESTON,2019-11-02 04:04:00,2019-11-07 14:41:00,0,130.61666666666667,9.965299488982849,0,1,1,316,0,Medium,WWT (WANDO WELCH TERMINAL),2019-11-03 00:30:00,20.433333333333334,19.226530612244897,760,1,1.0,1.0
167,MOL COURAGE,9321263,NHAVA SHEVA,NEW YORK,2019-10-24 00:08:00,2019-10-28 11:59:00,0,107.85,9.284506888042138,0,0,0,316,0,Medium,APM TERMINALS NEWARK,2019-10-26 14:14:00,62.1,41.09047619047619,3237,3,0.06818181818181818,0.02040816326530612
168,MOL COURAGE,9321263,NHAVA SHEVA,NORFOLK,2019-10-28 19:15:00,2019-11-02 17:08:00,0,117.88333333333334,9.596398767023857,1,1,0,316,0,Medium,VIG (VIRGINIA INTL GATEWAY),2019-10-29 17:19:00,22.066666666666666,25.135897435897434,39,2,0.09090909090909091,0.07692307692307693
169,OOCL WASHINGTON,9417256,NHAVA SHEVA,CHARLESTON,2019-10-25 04:23:00,2019-10-29 07:57:00,0,99.56666666666666,9.010524005580573,1,0,0,323,2,Large,WWT (WANDO WELCH TERMINAL),2019-10-25 19:29:00,15.1,19.226530612244897,760,1,1.0,1.0
170,NAVIOS CONSTELLATION,9408877,QINGDAO,SAVANNAH,2019-11-21 05:29:00,2019-11-22 10:17:00,0,28.8,5.425326869677127,0,1,0,350,2,Large,GARDEN CITY TERMINAL,2019-11-22 12:45:00,31.266666666666666,29.420617283950616,2088,1,1.0,1.0
171,NAVIOS CONSTELLATION,9408877,PUSAN,NEW YORK,2019-11-09 02:39:00,2019-11-12 15:09:00,0,84.5,8.465888921301865,0,0,1,350,2,Large,GCT BAYONNE TERMINAL,2019-11-11 20:29:00,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
172,NAVIOS CONSTELLATION,9408877,PUSAN,NEW YORK,2019-11-09 02:39:00,2019-11-13 16:15:00,0,109.6,9.340398441493017,0,1,1,350,2,Large,GCT BAYONNE TERMINAL,2019-11-11 20:29:00,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
173,NAVIOS CONSTELLATION,9408877,PUSAN,NEW YORK,2019-11-09 02:39:00,2019-11-14 10:26:00,0,127.78333333333332,9.885578615814673,0,0,1,350,2,Large,GCT BAYONNE TERMINAL,2019-11-11 20:29:00,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
174,NAVIOS CONSTELLATION,9408877,PUSAN,NEW YORK,2019-11-09 02:39:00,2019-11-13 12:05:00,0,105.43333333333334,9.206217582834215,0,0,1,350,2,Large,GCT BAYONNE TERMINAL,2019-11-11 20:29:00,65.83333333333333,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
175,NAVIOS CONSTELLATION,9408877,SHANGHAI,NEW YORK,2020-01-30 15:49:00,2020-02-06 10:02:00,1,162.21666666666667,10.778364011545568,0,0,0,350,2,Large,GCT BAYONNE TERMINAL,2020-02-02 03:29:00,59.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
176,NAVIOS CONSTELLATION,9408877,SHANGHAI,NEW YORK,2020-01-30 15:49:00,2020-02-05 12:55:00,1,141.1,10.249660681974229,0,1,0,350,2,Large,GCT BAYONNE TERMINAL,2020-02-02 03:29:00,59.666666666666664,41.09047619047619,3237,3,0.8863636363636364,0.9642857142857143
177,NAVIOS CONSTELLATION,9408877,YANTIAN,VANCOUVER,2020-08-16 00:09:00,2020-08-26 08:49:00,0,248.66666666666663,12.525138243384934,0,1,1,350,2,Large,3891 DELTAPORT GCT,2020-08-21 02:40:00,122.51666666666667,98.04411764705883,49,1,1.0,1.0
178,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-18 01:39:00,0,97.98333333333332,8.956261926648974,0,1,0,350,2,Large,SIPG - SHANGDONG BRANCH,2020-11-15 00:00:00,24.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
179,NAVIOS CONSTELLATION,9408877,VANCOUVER,SHANGHAI,2020-11-13 23:40:00,2020-11-17 20:12:00,0,92.53333333333332,8.764415259405512,0,1,0,350,2,Large,SIPG - SHANGDONG BRANCH,2020-11-15 00:00:00,24.333333333333332,24.482582582582584,4850,3,0.8333333333333334,0.7342342342342343
